d5bbd36c0dba11ecb1e81171463288e9	30351387	0
d5bbd36c0dba11ecb1e81171463288e9	30256977	0
d5bbd4160dba11ecb1e81171463288e9	30354321	1
d5bbd4160dba11ecb1e81171463288e9	30113847	1
d5bbd4160dba11ecb1e81171463288e9	30375675	0
d5bbd4160dba11ecb1e81171463288e9	30056635	0
d5bbd4700dba11ecb1e81171463288e9	30207621	1
d5bbd4700dba11ecb1e81171463288e9	30209451	1
d5bbd4700dba11ecb1e81171463288e9	30356008	0
d5bbd4700dba11ecb1e81171463288e9	30082415	0
d5bbd4c00dba11ecb1e81171463288e9	30233341	1
d5bbd4c00dba11ecb1e81171463288e9	30289339	0
d5bbd4c00dba11ecb1e81171463288e9	30115349	0
d5bbd5b00dba11ecb1e81171463288e9	30280246	1
d5bbd5b00dba11ecb1e81171463288e9	30021332	0
d5bbd5b00dba11ecb1e81171463288e9	30035175	0
d5bbd61e0dba11ecb1e81171463288e9	30077594	1
d5bbd61e0dba11ecb1e81171463288e9	30332518	0
d5bbd61e0dba11ecb1e81171463288e9	30039689	0
d5bbd6b40dba11ecb1e81171463288e9	30082016	1
d5bbd6b40dba11ecb1e81171463288e9	30267376	0
d5bbd6b40dba11ecb1e81171463288e9	30285305	0
d5bbd7a40dba11ecb1e81171463288e9	30118192	1
d5bbd7a40dba11ecb1e81171463288e9	30141060	1
d5bbd7a40dba11ecb1e81171463288e9	30035488	0
d5bbd7a40dba11ecb1e81171463288e9	30379482	0
d5bbd7f40dba11ecb1e81171463288e9	30261811	1
d5bbd7f40dba11ecb1e81171463288e9	30069861	1
d5bbd7f40dba11ecb1e81171463288e9	30291456	0
d5bbd7f40dba11ecb1e81171463288e9	30275842	0
d5bbd8e40dba11ecb1e81171463288e9	30118401	1
d5bbd8e40dba11ecb1e81171463288e9	30312953	1
d5bbd8e40dba11ecb1e81171463288e9	30200102	0
d5bbd8e40dba11ecb1e81171463288e9	30036988	0
d5bbd9340dba11ecb1e81171463288e9	30246989	1
d5bbd9340dba11ecb1e81171463288e9	30055665	1
d5bbd9340dba11ecb1e81171463288e9	30208861	0
d5bbd9340dba11ecb1e81171463288e9	30254267	0
d5bbd98e0dba11ecb1e81171463288e9	30155809	1
d5bbd98e0dba11ecb1e81171463288e9	30087897	1
d5bbd98e0dba11ecb1e81171463288e9	30106154	0
d5bbd98e0dba11ecb1e81171463288e9	30134172	0
d5bbd9de0dba11ecb1e81171463288e9	30291072	1
d5bbd9de0dba11ecb1e81171463288e9	30199935	0
d5bbd9de0dba11ecb1e81171463288e9	30306521	0
d5bbda240dba11ecb1e81171463288e9	30387311	1
d5bbda240dba11ecb1e81171463288e9	30318806	1
d5bbda240dba11ecb1e81171463288e9	30359384	0
d5bbda240dba11ecb1e81171463288e9	30054863	0
d5bbdace0dba11ecb1e81171463288e9	30139841	1
d5bbdace0dba11ecb1e81171463288e9	30275850	0
d5bbdace0dba11ecb1e81171463288e9	30183508	0
d5bbdb6e0dba11ecb1e81171463288e9	30222533	1
d5bbdb6e0dba11ecb1e81171463288e9	30315239	1
d5bbdb6e0dba11ecb1e81171463288e9	30352279	0
d5bbdb6e0dba11ecb1e81171463288e9	30334740	0
d5bbdbc80dba11ecb1e81171463288e9	30253918	1
d5bbdbc80dba11ecb1e81171463288e9	30361985	0
d5bbdbc80dba11ecb1e81171463288e9	30014118	0
d5bbdc180dba11ecb1e81171463288e9	30023513	1
d5bbdc180dba11ecb1e81171463288e9	30146828	0
d5bbdc180dba11ecb1e81171463288e9	30033457	0
d5bbdc5e0dba11ecb1e81171463288e9	30175907	1
d5bbdc5e0dba11ecb1e81171463288e9	30330652	1
d5bbdc5e0dba11ecb1e81171463288e9	30259604	0
d5bbdc5e0dba11ecb1e81171463288e9	30128295	0
d5bbdcb80dba11ecb1e81171463288e9	30127180	1
d5bbdcb80dba11ecb1e81171463288e9	30212728	0
d5bbdcb80dba11ecb1e81171463288e9	30299683	0
d5bbde520dba11ecb1e81171463288e9	30069039	1
d5bbde520dba11ecb1e81171463288e9	30305187	1
d5bbde520dba11ecb1e81171463288e9	30046864	0
d5bbde520dba11ecb1e81171463288e9	30137075	0
d5bbdea20dba11ecb1e81171463288e9	30238149	1
d5bbdea20dba11ecb1e81171463288e9	30114930	0
d5bbdea20dba11ecb1e81171463288e9	30096108	0
d5bbdf420dba11ecb1e81171463288e9	30225398	1
d5bbdf420dba11ecb1e81171463288e9	30175657	0
d5bbdf420dba11ecb1e81171463288e9	30052648	0
d5bbdf920dba11ecb1e81171463288e9	30193587	1
d5bbdf920dba11ecb1e81171463288e9	30191514	0
d5bbdf920dba11ecb1e81171463288e9	30227552	0
d5bbdfe20dba11ecb1e81171463288e9	30299443	1
d5bbdfe20dba11ecb1e81171463288e9	30283904	0
d5bbdfe20dba11ecb1e81171463288e9	30121699	0
d5bbe0280dba11ecb1e81171463288e9	30150086	1
d5bbe0280dba11ecb1e81171463288e9	30040562	1
d5bbe0280dba11ecb1e81171463288e9	30140129	0
d5bbe0280dba11ecb1e81171463288e9	30053273	0
d5bbe0820dba11ecb1e81171463288e9	30092237	1
d5bbe0820dba11ecb1e81171463288e9	30151684	1
d5bbe0820dba11ecb1e81171463288e9	30304717	0
d5bbe0820dba11ecb1e81171463288e9	30137523	0
d5bbe0c80dba11ecb1e81171463288e9	30065271	1
d5bbe0c80dba11ecb1e81171463288e9	30005409	0
d5bbe0c80dba11ecb1e81171463288e9	30101608	0
d5bbe1180dba11ecb1e81171463288e9	30120352	1
d5bbe1180dba11ecb1e81171463288e9	30349960	0
d5bbe1180dba11ecb1e81171463288e9	30316659	0
d5bbe1680dba11ecb1e81171463288e9	30135300	1
d5bbe1680dba11ecb1e81171463288e9	30016725	0
d5bbe1680dba11ecb1e81171463288e9	30147130	0
d5bbe2120dba11ecb1e81171463288e9	30322473	1
d5bbe2120dba11ecb1e81171463288e9	30214077	0
d5bbe2120dba11ecb1e81171463288e9	30353256	0
d5bbe28a0dba11ecb1e81171463288e9	30072310	1
d5bbe28a0dba11ecb1e81171463288e9	30263080	0
d5bbe28a0dba11ecb1e81171463288e9	30283725	0
d5bbe32a0dba11ecb1e81171463288e9	30212131	1
d5bbe32a0dba11ecb1e81171463288e9	30312744	0
d5bbe32a0dba11ecb1e81171463288e9	30001589	0
d5bbe3980dba11ecb1e81171463288e9	30336176	1
d5bbe3980dba11ecb1e81171463288e9	30113617	0
d5bbe3980dba11ecb1e81171463288e9	30128968	0
d5bbe42e0dba11ecb1e81171463288e9	30180878	1
d5bbe42e0dba11ecb1e81171463288e9	30230186	0
d5bbe42e0dba11ecb1e81171463288e9	30252578	0
d5bbe4d80dba11ecb1e81171463288e9	30359351	1
d5bbe4d80dba11ecb1e81171463288e9	30160249	1
d5bbe4d80dba11ecb1e81171463288e9	30256826	0
d5bbe4d80dba11ecb1e81171463288e9	30043733	0
d5bbe5320dba11ecb1e81171463288e9	30212724	1
d5bbe5320dba11ecb1e81171463288e9	30185772	1
d5bbe5320dba11ecb1e81171463288e9	30355814	0
d5bbe5320dba11ecb1e81171463288e9	30268888	0
d5bbe5820dba11ecb1e81171463288e9	30188779	1
d5bbe5820dba11ecb1e81171463288e9	30357254	1
d5bbe5820dba11ecb1e81171463288e9	30044958	0
d5bbe5820dba11ecb1e81171463288e9	30088992	0
d5bbe6220dba11ecb1e81171463288e9	30073184	1
d5bbe6220dba11ecb1e81171463288e9	30112265	0
d5bbe6220dba11ecb1e81171463288e9	30157650	0
d5bbe6720dba11ecb1e81171463288e9	30003737	1
d5bbe6720dba11ecb1e81171463288e9	30073669	1
d5bbe6720dba11ecb1e81171463288e9	30305915	0
d5bbe6720dba11ecb1e81171463288e9	30213232	0
d5bbe6c20dba11ecb1e81171463288e9	30293041	1
d5bbe6c20dba11ecb1e81171463288e9	30128529	0
d5bbe6c20dba11ecb1e81171463288e9	30116094	0
d5bbe7080dba11ecb1e81171463288e9	30313676	1
d5bbe7080dba11ecb1e81171463288e9	30345331	1
d5bbe7080dba11ecb1e81171463288e9	30008292	0
d5bbe7080dba11ecb1e81171463288e9	30306763	0
d5bbe7620dba11ecb1e81171463288e9	30082976	1
d5bbe7620dba11ecb1e81171463288e9	30243389	0
d5bbe7620dba11ecb1e81171463288e9	30300626	0
d5bbe7b20dba11ecb1e81171463288e9	30308924	1
d5bbe7b20dba11ecb1e81171463288e9	30307802	1
d5bbe7b20dba11ecb1e81171463288e9	30056543	0
d5bbe7b20dba11ecb1e81171463288e9	30048515	0
d5bbe80c0dba11ecb1e81171463288e9	30385737	1
d5bbe80c0dba11ecb1e81171463288e9	30098570	1
d5bbe80c0dba11ecb1e81171463288e9	30323241	0
d5bbe80c0dba11ecb1e81171463288e9	30000883	0
d5bbe8520dba11ecb1e81171463288e9	30159202	1
d5bbe8520dba11ecb1e81171463288e9	30181834	0
d5bbe8a20dba11ecb1e81171463288e9	30229142	1
d5bbe8a20dba11ecb1e81171463288e9	30201025	1
d5bbe8a20dba11ecb1e81171463288e9	30319451	0
d5bbe8a20dba11ecb1e81171463288e9	30313575	0
d5bbe8f20dba11ecb1e81171463288e9	30090155	1
d5bbe8f20dba11ecb1e81171463288e9	30245856	0
d5bbe8f20dba11ecb1e81171463288e9	30104420	0
d5bbe99c0dba11ecb1e81171463288e9	30382892	1
d5bbe99c0dba11ecb1e81171463288e9	30335819	0
d5bbe99c0dba11ecb1e81171463288e9	30353038	0
d5bbe9e20dba11ecb1e81171463288e9	30379463	1
d5bbe9e20dba11ecb1e81171463288e9	30182605	0
d5bbe9e20dba11ecb1e81171463288e9	30313474	0
d5bbea3c0dba11ecb1e81171463288e9	30114073	1
d5bbea3c0dba11ecb1e81171463288e9	30226227	1
d5bbea3c0dba11ecb1e81171463288e9	30372007	0
d5bbea3c0dba11ecb1e81171463288e9	30225146	0
d5bbea8c0dba11ecb1e81171463288e9	30094703	1
d5bbea8c0dba11ecb1e81171463288e9	30173143	1
d5bbea8c0dba11ecb1e81171463288e9	30022151	0
d5bbea8c0dba11ecb1e81171463288e9	30246959	0
d5bbeae60dba11ecb1e81171463288e9	30045827	1
d5bbeae60dba11ecb1e81171463288e9	30120205	1
d5bbeae60dba11ecb1e81171463288e9	30047469	0
d5bbeae60dba11ecb1e81171463288e9	30185104	0
d5bbeb360dba11ecb1e81171463288e9	30229224	1
d5bbeb360dba11ecb1e81171463288e9	30379803	1
d5bbeb360dba11ecb1e81171463288e9	30202764	0
d5bbeb360dba11ecb1e81171463288e9	30056222	0
d5bbeb7c0dba11ecb1e81171463288e9	30019616	1
d5bbeb7c0dba11ecb1e81171463288e9	30151072	0
d5bbeb7c0dba11ecb1e81171463288e9	30164993	0
d5bbebd60dba11ecb1e81171463288e9	30270376	1
d5bbebd60dba11ecb1e81171463288e9	30120531	0
d5bbebd60dba11ecb1e81171463288e9	30354324	0
d5bbecbc0dba11ecb1e81171463288e9	30017592	1
d5bbecbc0dba11ecb1e81171463288e9	30377217	1
d5bbecbc0dba11ecb1e81171463288e9	30335501	0
d5bbecbc0dba11ecb1e81171463288e9	30319815	0
d5bbed0c0dba11ecb1e81171463288e9	30186745	1
d5bbed0c0dba11ecb1e81171463288e9	30115803	0
d5bbed0c0dba11ecb1e81171463288e9	30276506	0
d5bbedac0dba11ecb1e81171463288e9	30071456	1
d5bbedac0dba11ecb1e81171463288e9	30303483	1
d5bbedac0dba11ecb1e81171463288e9	30164930	0
d5bbedac0dba11ecb1e81171463288e9	30218066	0
d5bbedfc0dba11ecb1e81171463288e9	30355843	1
d5bbedfc0dba11ecb1e81171463288e9	30241044	0
d5bbedfc0dba11ecb1e81171463288e9	30222123	0
d5bbee560dba11ecb1e81171463288e9	30165862	1
d5bbee560dba11ecb1e81171463288e9	30215740	0
d5bbee560dba11ecb1e81171463288e9	30010356	0
d5bbee9c0dba11ecb1e81171463288e9	30156549	1
d5bbee9c0dba11ecb1e81171463288e9	30076438	0
d5bbee9c0dba11ecb1e81171463288e9	30204498	0
d5bbeeec0dba11ecb1e81171463288e9	30193921	1
d5bbeeec0dba11ecb1e81171463288e9	30069206	1
d5bbeeec0dba11ecb1e81171463288e9	30337464	0
d5bbeeec0dba11ecb1e81171463288e9	30049453	0
d5bbefdc0dba11ecb1e81171463288e9	30157509	1
d5bbefdc0dba11ecb1e81171463288e9	30076535	0
d5bbefdc0dba11ecb1e81171463288e9	30275599	0
d5bbf0360dba11ecb1e81171463288e9	30229349	1
d5bbf0360dba11ecb1e81171463288e9	30102047	0
d5bbf0360dba11ecb1e81171463288e9	30333920	0
d5bbf0860dba11ecb1e81171463288e9	30227158	1
d5bbf0860dba11ecb1e81171463288e9	30209857	0
d5bbf0860dba11ecb1e81171463288e9	30330721	0
d5bbf0f40dba11ecb1e81171463288e9	30005292	1
d5bbf0f40dba11ecb1e81171463288e9	30169419	1
d5bbf0f40dba11ecb1e81171463288e9	30099607	0
d5bbf0f40dba11ecb1e81171463288e9	30304961	0
d5bbf1440dba11ecb1e81171463288e9	30295627	1
d5bbf1440dba11ecb1e81171463288e9	30106670	1
d5bbf1440dba11ecb1e81171463288e9	30011489	0
d5bbf1440dba11ecb1e81171463288e9	30216542	0
d5bbf2340dba11ecb1e81171463288e9	30042782	1
d5bbf2340dba11ecb1e81171463288e9	30077690	0
d5bbf2340dba11ecb1e81171463288e9	30114978	0
d5bbf2840dba11ecb1e81171463288e9	30045779	1
d5bbf2840dba11ecb1e81171463288e9	30352833	1
d5bbf2840dba11ecb1e81171463288e9	30207193	0
d5bbf2840dba11ecb1e81171463288e9	30048797	0
d5bbf2d40dba11ecb1e81171463288e9	30294961	1
d5bbf2d40dba11ecb1e81171463288e9	30307046	1
d5bbf2d40dba11ecb1e81171463288e9	30326665	0
d5bbf2d40dba11ecb1e81171463288e9	30231467	0
d5bbf32e0dba11ecb1e81171463288e9	30376264	1
d5bbf32e0dba11ecb1e81171463288e9	30155451	0
d5bbf32e0dba11ecb1e81171463288e9	30214717	0
d5bbf3ce0dba11ecb1e81171463288e9	30194725	1
d5bbf3ce0dba11ecb1e81171463288e9	30377767	0
d5bbf3ce0dba11ecb1e81171463288e9	30122290	0
d5bbf4280dba11ecb1e81171463288e9	30012765	1
d5bbf4280dba11ecb1e81171463288e9	30342475	1
d5bbf4280dba11ecb1e81171463288e9	30206454	0
d5bbf4280dba11ecb1e81171463288e9	30342184	0
d5bbf4780dba11ecb1e81171463288e9	30296044	1
d5bbf4780dba11ecb1e81171463288e9	30339036	0
d5bbf4780dba11ecb1e81171463288e9	30190016	0
d5bbf4c80dba11ecb1e81171463288e9	30167891	1
d5bbf4c80dba11ecb1e81171463288e9	30069826	0
d5bbf4c80dba11ecb1e81171463288e9	30163946	0
d5bbf5220dba11ecb1e81171463288e9	30221498	1
d5bbf5220dba11ecb1e81171463288e9	30363682	1
d5bbf5220dba11ecb1e81171463288e9	30123129	0
d5bbf5220dba11ecb1e81171463288e9	30352490	0
d5bbf5720dba11ecb1e81171463288e9	30262337	1
d5bbf5720dba11ecb1e81171463288e9	30007629	1
d5bbf5720dba11ecb1e81171463288e9	30002243	0
d5bbf5720dba11ecb1e81171463288e9	30369269	0
d5bbf5b80dba11ecb1e81171463288e9	30279510	1
d5bbf5b80dba11ecb1e81171463288e9	30158951	1
d5bbf5b80dba11ecb1e81171463288e9	30124285	0
d5bbf5b80dba11ecb1e81171463288e9	30385269	0
d5bbf6120dba11ecb1e81171463288e9	30068673	1
d5bbf6120dba11ecb1e81171463288e9	30368393	0
d5bbf6120dba11ecb1e81171463288e9	30199677	0
d5bbf6620dba11ecb1e81171463288e9	30353387	1
d5bbf6620dba11ecb1e81171463288e9	30083672	0
d5bbf6620dba11ecb1e81171463288e9	30190955	0
d5bbf70c0dba11ecb1e81171463288e9	30155680	1
d5bbf70c0dba11ecb1e81171463288e9	30287377	1
d5bbf70c0dba11ecb1e81171463288e9	30302680	0
d5bbf70c0dba11ecb1e81171463288e9	30389676	0
d5bbf7520dba11ecb1e81171463288e9	30000209	0
d5bbf7520dba11ecb1e81171463288e9	30228647	0
d5bbf7a20dba11ecb1e81171463288e9	30193840	1
d5bbf7a20dba11ecb1e81171463288e9	30336015	0
d5bbf7a20dba11ecb1e81171463288e9	30287645	0
d5bbf7fc0dba11ecb1e81171463288e9	30133239	1
d5bbf7fc0dba11ecb1e81171463288e9	30334703	1
d5bbf7fc0dba11ecb1e81171463288e9	30243409	0
d5bbf7fc0dba11ecb1e81171463288e9	30125799	0
d5bbf84c0dba11ecb1e81171463288e9	30125061	1
d5bbf84c0dba11ecb1e81171463288e9	30170064	1
d5bbf84c0dba11ecb1e81171463288e9	30168555	0
d5bbf84c0dba11ecb1e81171463288e9	30183785	0
d5bbf9460dba11ecb1e81171463288e9	30135930	1
d5bbf9460dba11ecb1e81171463288e9	30372278	0
d5bbf9460dba11ecb1e81171463288e9	30368731	0
d5bbf98c0dba11ecb1e81171463288e9	30056896	1
d5bbf98c0dba11ecb1e81171463288e9	30033778	1
d5bbf98c0dba11ecb1e81171463288e9	30069348	0
d5bbf98c0dba11ecb1e81171463288e9	30138261	0
d5bbfa360dba11ecb1e81171463288e9	30019404	1
d5bbfa360dba11ecb1e81171463288e9	30283556	1
d5bbfa360dba11ecb1e81171463288e9	30266221	0
d5bbfa360dba11ecb1e81171463288e9	30265986	0
d5bbfa900dba11ecb1e81171463288e9	30326738	1
d5bbfa900dba11ecb1e81171463288e9	30158645	0
d5bbfa900dba11ecb1e81171463288e9	30239867	0
d5bbfae00dba11ecb1e81171463288e9	30178702	1
d5bbfae00dba11ecb1e81171463288e9	30213505	1
d5bbfae00dba11ecb1e81171463288e9	30296832	0
d5bbfae00dba11ecb1e81171463288e9	30367403	0
d5bbfb260dba11ecb1e81171463288e9	30293092	1
d5bbfb260dba11ecb1e81171463288e9	30258060	1
d5bbfb260dba11ecb1e81171463288e9	30342801	0
d5bbfb260dba11ecb1e81171463288e9	30269380	0
d5bbfb800dba11ecb1e81171463288e9	30105432	1
d5bbfb800dba11ecb1e81171463288e9	30097779	0
d5bbfb800dba11ecb1e81171463288e9	30318517	0
d5bbfbd00dba11ecb1e81171463288e9	30180836	1
d5bbfbd00dba11ecb1e81171463288e9	30052383	0
d5bbfbd00dba11ecb1e81171463288e9	30303430	0
d5bbfc200dba11ecb1e81171463288e9	30097261	1
d5bbfc200dba11ecb1e81171463288e9	30218669	1
d5bbfc200dba11ecb1e81171463288e9	30172737	0
d5bbfc200dba11ecb1e81171463288e9	30018553	0
d5bbfc660dba11ecb1e81171463288e9	30329170	1
d5bbfc660dba11ecb1e81171463288e9	30249650	1
d5bbfc660dba11ecb1e81171463288e9	30161416	0
d5bbfc660dba11ecb1e81171463288e9	30235520	0
d5bbfcc00dba11ecb1e81171463288e9	30212462	1
d5bbfcc00dba11ecb1e81171463288e9	30032362	0
d5bbfcc00dba11ecb1e81171463288e9	30314207	0
d5bbfd100dba11ecb1e81171463288e9	30248102	1
d5bbfd100dba11ecb1e81171463288e9	30358244	1
d5bbfd100dba11ecb1e81171463288e9	30364838	0
d5bbfd100dba11ecb1e81171463288e9	30137855	0
d5bbfe500dba11ecb1e81171463288e9	30252124	1
d5bbfe500dba11ecb1e81171463288e9	30053501	1
d5bbfe500dba11ecb1e81171463288e9	30018000	0
d5bbfe500dba11ecb1e81171463288e9	30333900	0
d5bbfeb40dba11ecb1e81171463288e9	30137278	1
d5bbfeb40dba11ecb1e81171463288e9	30042107	1
d5bbfeb40dba11ecb1e81171463288e9	30257818	0
d5bbfeb40dba11ecb1e81171463288e9	30374738	0
d5bbff040dba11ecb1e81171463288e9	30374986	1
d5bbff040dba11ecb1e81171463288e9	30155971	1
d5bbff040dba11ecb1e81171463288e9	30173502	0
d5bbff040dba11ecb1e81171463288e9	30061221	0
d5bbff5e0dba11ecb1e81171463288e9	30204811	1
d5bbff5e0dba11ecb1e81171463288e9	30289779	0
d5bbff5e0dba11ecb1e81171463288e9	30106775	0
d5bbffae0dba11ecb1e81171463288e9	30257127	1
d5bbffae0dba11ecb1e81171463288e9	30323746	1
d5bbffae0dba11ecb1e81171463288e9	30306227	0
d5bbffae0dba11ecb1e81171463288e9	30243702	0
d5bbfffe0dba11ecb1e81171463288e9	30143455	1
d5bbfffe0dba11ecb1e81171463288e9	30363421	0
d5bbfffe0dba11ecb1e81171463288e9	30183212	0
d5bc00440dba11ecb1e81171463288e9	30234292	1
d5bc00440dba11ecb1e81171463288e9	30358649	0
d5bc00440dba11ecb1e81171463288e9	30083844	0
d5bc009e0dba11ecb1e81171463288e9	30037189	1
d5bc009e0dba11ecb1e81171463288e9	30251495	0
d5bc009e0dba11ecb1e81171463288e9	30358471	0
d5bc00ee0dba11ecb1e81171463288e9	30087933	1
d5bc00ee0dba11ecb1e81171463288e9	30234236	0
d5bc00ee0dba11ecb1e81171463288e9	30352950	0
d5bc013e0dba11ecb1e81171463288e9	30364482	1
d5bc013e0dba11ecb1e81171463288e9	30068011	1
d5bc013e0dba11ecb1e81171463288e9	30380850	0
d5bc013e0dba11ecb1e81171463288e9	30044057	0
d5bc01980dba11ecb1e81171463288e9	30155796	1
d5bc01980dba11ecb1e81171463288e9	30327757	1
d5bc01980dba11ecb1e81171463288e9	30108910	0
d5bc01980dba11ecb1e81171463288e9	30377732	0
d5bc01de0dba11ecb1e81171463288e9	30075093	1
d5bc01de0dba11ecb1e81171463288e9	30319014	0
d5bc01de0dba11ecb1e81171463288e9	30169838	0
d5bc02380dba11ecb1e81171463288e9	30373020	1
d5bc02380dba11ecb1e81171463288e9	30162422	1
d5bc02380dba11ecb1e81171463288e9	30356973	0
d5bc02380dba11ecb1e81171463288e9	30017380	0
d5bc02880dba11ecb1e81171463288e9	30187576	1
d5bc02880dba11ecb1e81171463288e9	30326800	0
d5bc02880dba11ecb1e81171463288e9	30229605	0
d5bc02e20dba11ecb1e81171463288e9	30361817	1
d5bc02e20dba11ecb1e81171463288e9	30120829	0
